date,humidity,temp,pressure
20160923-09:30,53,35,1004
20160923-10:00,53,35,1004
20160923-10:30,53,35,1003
20160923-11:00,56,34,1003
20160923-11:30,56,34,1003
20160923-12:00,49,33,1002
20160923-12:30,59,33,1003
20160923-13:00,62,32,1003
20160923-15:00,63,31,1003
20160923-18:00,71,29,1004
20160923-21:00,74,28,1004
20160924-00:00,77,28,1004
20160924-02:00,79,28,1006
20160924-02:30,79,28,1006
20160924-03:00,71,29,1005
20160924-03:30,79,29,1006
20160924-04:00,74,30,1006
20160924-04:30,74,30,1007
20160924-05:00,66,32,1007
20160924-05:30,66,32,1006
20160924-06:00,56,32,1005
20160924-06:30,66,32,1006
20160924-07:00,59,33,1006
20160924-07:30,59,33,10065
20160924-08:30,56,34,1004
20160924-09:00,50,34,1002
20160924-09:30,59,34,1003
20160924-10:00,59,34,1002
20160924-10:30,59,34,1002
20160924-11:00,63,33,1002
20160924-11:30,63,33,1002
20160924-12:00,56,33,1001
20160924-12:30,None,None,1002
20160924-13:00,66,32,1002
20160924-15:00,73,29,1003
20160924-18:00,75,28,1004
20160924-21:00,78,27,1004
20160925-00:00,79,26,1004
20160925-02:00,84,27,1006
20160925-02:30,84,27,1006
20160925-03:00,73,28,1006
20160925-03:30,74,29,1007
20160925-04:00,74,30,1007
20160925-04:30,66,31,1007
20160925-05:00,62,32,1007
20160925-05:30,59,33,1007
20160925-06:00,49,33,1005
20160925-08:00,56,34,1005
20160925-08:30,52,34,1005
20160925-09:00,38,34,1003
20160925-09:30,52,34,1004
20160925-10:30,52,34,1003
20160925-11:00,52,34,1003
20160925-11:30,49,34,1003
20160925-12:00,46,33,1002
20160925-12:30,55,33,1003
20160925-13:00,59,32,1003
20160925-15:00,64,29,1004
20160925-18:00,76,28,1005
20160925-21:00,78,27,1005
20160926-00:00,86,26,1005
20160926-01:30,89,26,1007
20160926-02:00,89,26,1008
20160926-02:30,84,27,1008
20160926-03:00,64,29,1008
20160926-03:30,66,30,1009
20160926-04:00,66,30,1009
20160926-04:30,62,31,1009
20160926-05:00,59,32,1009
20160926-05:30,52,33,1009
20160926-06:00,44,33,1007
20160926-06:30,55,33,1008
20160926-07:00,52,34,1008
20160926-07:30,52,34,1007
20160926-08:30,55,33,1007
20160926-09:00,44,34,1005
20160926-09:30,52,34,1006
20160926-10:00,49,35,1005
20160926-10:30,49,35,1005
20160926-11:00,56,34,1005
20160926-12:00,46,34,1004
20160926-12:30,55,33,1005
20160926-13:00,62,32,1005
20160926-15:00,68,30,1005
20160926-18:00,66,29,1006
20160927-00:00,77,27,1007
20160927-02:00,84,27,1009
20160927-02:30,79,28,1009
20160927-03:00,69,28,1008
20160927-03:30,70,29,1009
20160927-04:00,74,29,1009
20160927-04:30,70,30,1009
20160927-05:00,55,33,1009
20160927-05:30,55,33,1009
20160927-06:00,46,34,1008
20160927-06:30,52,34,1008
20160927-07:00,52,34,1008
20160927-07:30,49,35,1007
20160927-08:00,47,35,1007
20160927-08:30,47,35,1006
20160927-09:00,39,35,1004
20160927-09:30,49,35,1005
20160927-10:00,47,35,1005
20160927-10:30,47,36,1005
20160927-11:00,47,35,1005
20160927-11:30,47,35,1005
20160927-12:00,41,34,1003
20160927-12:30,49,34,1005
20160927-13:00,55,33,1005
20160927-15:00,61,31,1005
20160927-18:00,75,28,1006
20160927-21:00,78,27,1006
20160928-00:00,80,26,1005
20160928-02:00,89,26,1007
20160928-02:30,84,27,1007
20160928-03:00,76,28,1006
20160928-03:30,74,29,1007
20160928-04:30,70,30,1008
20160928-05:00,59,32,1008
20160928-05:30,55,33,1007
20160928-06:00,36,34,1006
20160928-06:30,44,35,1007
20160928-07:00,49,35,1006
20160928-07:30,49,35,1006
20160928-08:00,49,35,1005
20160928-08:30,44,36,1005
20160928-09:00,33,36,1003
20160928-09:30,41,36,1004
20160928-10:00,39,36,1004
20160928-10:30,41,36,1004
20160928-11:00,44,35,1004
20160928-12:00,39,34,1002
20160928-12:30,49,34,1004
20160928-13:00,49,34,1004
20160928-15:00,54,31,1004
20160928-18:00,67,29,1005
20160928-21:00,68,29,1004
20160929-00:00,74,28,1005
20160929-02:30,79,28,1007
20160929-03:00,72,29,1006
20160929-03:30,74,30,1008
20160929-04:00,70,31,1008
20160929-05:00,66,32,1008
20160929-05:30,63,33,1008
20160929-06:00,49,34,1006
20160929-06:30,56,34,1007
20160929-07:00,56,34,1006
20160929-07:30,59,34,1006
20160929-08:00,59,34,1006
20160929-09:00,45,34,1003
20160929-09:30,56,34,1005
20160929-10:00,56,34,1004
20160929-10:30,56,34,1004
20160929-11:30,56,34,1004
20160929-12:00,46,34,1003
20160929-12:30,56,34,1004
20160929-15:00,57,31,1004
20160929-18:00,67,30,1005
20160929-21:00,77,29,1006
20160930-00:00,77,28,1006
20160930-01:30,84,27,1007
20160930-02:00,84,27,1007
20160930-02:30,79,28,1007
20160930-03:00,67,29,1006
20160930-03:30,70,30,1008
20160930-04:00,66,31,1008
20160930-04:30,62,32,1008
20160930-05:00,59,32,1008
20160930-05:30,55,33,1007
20160930-06:00,49,34,1006
20160930-06:30,56,34,1008
20160930-07:00,52,34,1006
20160930-07:30,52,34,1006
20160930-08:00,49,35,1005
20160930-08:30,53,35,1005
20160930-09:00,43,35,1003
20160930-09:30,53,35,1004
20160930-10:00,49,35,1004
20160930-10:30,49,35,1004
20160930-11:00,49,35,1004
20160930-11:30,49,35,1004
20160930-12:00,40,34,1002
20160930-12:30,52,34,1004
20160930-13:00,55,33,1004
20160930-15:00,60,31,1004
20160930-18:00,72,29,1005
20160930-21:00,77,28,1006
20161001-00:00,81,27,1006
20161001-02:00,89,27,1009
20161001-02:30,79,28,1009
20161001-03:00,77,28,1008
20161001-03:30,74,30,1009
20161001-04:00,70,31,1009
20161001-04:30,66,32,1009
20161001-05:00,63,33,1009
20161001-05:30,59,33,1009
20161001-06:00,48,35,1008
20161001-06:30,56,35,1009
20161001-07:00,56,35,1008
20161001-07:30,56,35,1008
20161001-08:00,50,36,1007
20161001-08:30,50,36,1007
20161001-09:00,39,36,1005
20161001-11:00,47,36,1006
20161001-11:30,56,35,1006
20161001-12:00,48,35,1004
20161001-12:30,56,34,1006
20161001-13:00,59,33,1006
20161001-15:00,59,32,1007
20161001-18:00,73,30,1008
20161001-21:00,75,29,1008
20161002-00:00,77,29,1009
20161002-02:00,79,29,1011
20161002-02:30,79,29,1011
20161002-03:00,63,31,1010
20161002-03:30,70,31,1012
20161002-04:00,66,32,1012
20161002-04:30,66,32,1012
20161002-05:00,63,33,1012
20161002-05:30,63,33,1012
20161002-06:00,50,34,1010
20161002-06:30,56,35,1011
20161002-07:00,56,35,1010
20161002-07:30,56,35,1010
20161002-08:00,53,35,1010
20161002-08:30,53,35,1009
20161002-09:00,46,34,1007
20161002-09:30,56,34,1008
20161002-10:00,53,35,1007
20161002-10:30,53,35,1007
20161002-11:00,53,35,1007
20161002-11:30,53,35,1007
20161002-12:00,55,34,1006
20161002-12:30,63,33,1007
20161002-13:00,63,33,1007
20161002-15:00,69,31,1007
20161002-18:00,74,30,1008
20161002-21:00,81,29,1007
20161003-00:00,78,29,1008
20161003-02:00,89,28,1009
20161003-02:30,84,29,1010
20161003-03:00,67,30,1009
20161003-03:30,70,31,1010
20161003-04:00,66,32,1010
20161003-04:30,63,33,1010
20161003-05:00,59,34,1010
20161003-05:30,59,34,1010
20161003-06:00,50,34,1008
20161003-06:30,53,35,1009
20161003-07:00,53,35,1009
20161003-07:30,53,35,1008
20161003-08:00,53,35,1007
20161003-08:30,53,35,1007
20161003-09:00,42,35,1005
20161003-09:30,53,35,1006
20161003-10:00,50,36,1005
20161003-10:30,50,36,1005
20161003-11:00,53,35,1005
20161003-11:30,53,35,1005
20161003-12:00,47,34,1003
20161003-12:30,59,34,1005
20161003-13:00,56,34,1005
20161003-15:00,63,32,1005
20161003-18:00,None,None,1006
20161003-21:00,73,30,1005
20161004-00:00,81,29,1005
20161004-02:00,84,29,1007
20161004-02:30,84,29,1007
20161004-03:00,72,30,1006
20161004-03:30,75,31,1008
20161004-04:00,70,32,1007
20161004-04:30,66,33,1007
20161004-05:00,63,33,1007
20161004-05:30,63,33,1007
20161004-06:00,45,34,1005
20161004-06:30,56,34,1007
20161004-07:00,56,34,1006
20161004-07:30,59,34,1005
20161004-08:00,59,34,1005
20161004-08:30,59,34,1004
20161004-09:00,47,34,1003
20161004-09:30,56,35,1004
20161004-10:00,58,31,1004
20161004-10:30,62,30,1005
20161004-11:00,79,28,1004
20161004-11:30,79,28,1004
20161004-12:00,77,27,1003
20161004-12:30,89,27,1004
20161004-13:00,84,27,1004
20161004-15:00,84,25,1006
20161004-18:00,88,25,1006
20161004-21:00,90,25,1005
20161005-00:00,88,26,1005
20161005-02:00,89,26,1007
20161005-02:30,89,26,1007
20161005-03:00,78,27,1006
20161005-03:30,84,27,1007
20161005-04:00,84,27,1007
20161005-05:00,79,28,1007
20161005-05:30,74,28,1007
20161005-06:00,65,29,1006
20161005-06:30,70,29,1007
20161005-07:00,70,29,1007
20161005-07:30,66,30,1006
20161005-08:00,66,30,1006
20161005-08:30,66,30,1005
20161005-09:00,55,31,1004
20161005-10:30,62,31,1003
20161005-11:00,62,31,1003
20161005-11:30,62,31,1003
20161005-12:00,58,31,1002
20161005-12:30,70,30,1003
20161005-13:00,70,30,1004
20161005-15:00,64,30,1004
20161005-18:00,78,28,1005
20161005-21:00,76,27,1005
20161006-00:00,82,27,1006
20161006-02:00,84,27,1008
20161006-02:30,84,27,1008
20161006-03:00,73,28,1008
20161006-03:30,79,28,1009
20161006-04:00,79,28,1009
20161006-04:30,70,30,1009
20161006-05:00,66,30,1009
20161006-05:30,62,31,1009
20161006-06:00,50,31,1008
20161006-06:30,59,32,1009
20161006-07:00,52,33,1008
20161006-07:30,55,33,1008
20161006-08:00,59,33,1008
20161006-08:30,59,33,1007
20161006-09:00,51,33,1004
20161006-09:30,59,33,1006
20161006-10:00,59,33,1006
20161006-10:30,55,33,1006
20161006-11:00,55,33,1006
20161006-11:30,55,33,1006
20161006-12:00,51,32,1004
20161006-12:30,62,32,1005
20161006-13:00,66,31,1006
20161006-15:00,66,30,1006
20161006-18:00,74,28,1007
20161006-21:00,84,27,1008
20161007-00:00,88,26,1007
20161007-02:00,89,26,1009
20161007-02:30,89,26,1009
20161007-03:00,78,27,1009
20161007-03:30,79,28,1010
20161007-04:00,70,30,1010
20161007-04:30,70,30,1010
20161007-05:00,62,32,1009
20161007-05:30,62,32,1009
20161007-06:00,46,33,1008
20161007-06:30,52,33,1009
20161007-07:30,46,34,1007
20161007-08:30,44,34,1006
20161007-09:00,34,34,1005
20161007-09:30,44,35,1006
20161007-10:00,41,35,1006
20161007-10:30,39,35,1005
20161007-11:00,44,34,1005
20161007-11:30,46,33,1005
20161007-12:00,41,33,1004
20161007-12:30,55,32,1005
20161007-13:00,58,31,1005
20161007-15:00,65,28,1006
20161007-18:00,76,27,1008
20161007-21:00,81,26,1008
20161008-00:00,87,24,1008
20161008-01:30,89,24,1009
20161008-02:00,89,24,1009
20161008-02:30,89,25,1009
20161008-03:00,78,26,1010
20161008-03:30,79,27,1010
20161008-05:00,58,31,1010
20161008-05:30,55,32,1009
20161008-06:00,None,None,1008
20161008-06:30,52,33,1008
20161008-07:00,46,34,1008
20161008-07:30,44,34,1007
20161008-08:00,44,34,1006
20161008-08:30,39,35,1006
20161008-09:00,32,35,1004
20161008-09:30,44,34,1005
20161008-10:00,41,34,1005
20161008-10:30,39,35,1005
20161008-11:00,39,35,1005
20161008-11:30,41,34,1005
20161008-12:00,35,33,1004
20161008-12:30,59,33,1005
20161008-13:00,52,31,1005
20161008-15:00,65,28,1006
20161008-18:00,73,26,1006
20161008-21:00,80,24,1006
20161009-00:00,86,24,1006
20161009-02:00,89,24,1008
20161009-02:30,89,25,1008
20161009-03:00,83,25,1008
20161009-03:30,78,26,1008
20161009-04:00,74,27,1008
20161009-04:30,55,31,1008
20161009-05:00,52,32,1008
20161009-05:30,52,32,1008
20161009-06:00,38,33,1007
20161009-06:30,46,34,1008
20161009-07:00,52,34,1007
20161009-07:30,59,34,1007
20161009-08:00,52,34,1006
20161009-08:30,49,34,1005
20161009-09:00,37,35,1003
20161009-09:30,44,36,1004
20161009-10:00,44,36,1004
20161009-10:30,44,36,1004
20161009-11:00,47,35,1004
20161009-11:30,49,34,1004
20161009-12:00,47,33,1002
20161009-15:00,67,28,1004
20161009-18:00,69,26,1005
20161009-21:00,78,25,1005
20161010-00:00,68,26,1005
20161010-01:30,61,26,1007
20161010-02:00,65,26,1007
20161010-02:30,65,26,1007
20161010-03:00,49,26,1007
20161010-03:30,58,27,1007
20161010-04:00,54,27,1008
20161010-04:30,51,28,1008
20161010-05:00,48,30,1008
20161010-05:30,51,30,1008
20161010-06:00,38,31,1007
20161010-06:30,46,31,1008
20161010-07:30,41,33,1007
20161010-08:00,41,33,1006
20161010-08:30,41,33,1006
20161010-09:00,31,33,1004
20161010-09:30,38,34,1005
20161010-10:00,41,33,1005
20161010-10:30,41,33,1005
20161010-11:00,43,33,1005
20161010-11:30,46,33,1005
20161010-12:00,38,32,1004
20161010-12:30,52,31,1005
20161010-13:00,55,31,1005
20161010-15:00,67,27,1005
20161010-18:00,72,26,1006
20161010-21:00,79,25,1006
20161011-00:00,83,22,1006
20161011-02:00,83,22,1008
20161011-02:30,83,23,1008
20161011-03:00,71,24,1008
20161011-03:30,78,25,1009
20161011-04:00,62,28,1009
20161011-04:30,58,29,1009
20161011-05:00,49,31,1009
20161011-05:30,40,32,1008
20161011-06:00,35,32,1007
20161011-06:30,46,32,1008
20161011-07:00,41,33,1008
20161011-07:30,41,34,1007
20161011-08:00,38,34,1007
20161011-08:30,36,34,1006
20161011-09:00,24,34,1005
20161011-09:30,34,34,1005
20161011-10:00,34,34,1005
20161011-10:30,32,34,1005
20161011-11:00,36,33,1005
20161011-11:30,36,33,1005
20161011-12:00,30,32,1004
20161011-12:30,40,31,1005
20161011-13:00,51,29,1005
20161011-15:00,59,26,1006
20161011-18:00,76,24,1006
20161011-21:00,85,22,1005
20161012-00:00,74,22,1006
20161012-01:30,83,21,1007
20161012-02:00,78,22,1007
20161012-02:30,65,24,1007
20161012-03:00,51,26,1007
20161012-03:30,57,26,1008
20161012-04:00,54,28,1008
20161012-04:30,48,29,1008
20161012-05:00,45,30,1008
20161012-05:30,43,31,1008
20161012-06:00,35,32,1007
20161012-06:30,43,33,1007
20161012-07:00,41,33,1007
20161012-07:30,41,33,1006
20161012-08:00,36,34,1006
20161012-08:30,34,34,1005
20161012-09:00,25,34,1004
20161012-09:30,32,35,1005
20161012-10:00,32,35,1005
20161012-10:30,32,34,1005
20161012-11:00,34,34,1005
20161012-11:30,36,33,1005
20161012-12:00,29,32,1004
20161012-12:30,38,32,1005
20161012-13:00,43,31,1005
20161012-15:00,57,25,1006
20161012-18:00,69,23,1007
20161012-21:00,69,22,1007
20161013-00:00,59,21,1007
20161013-02:00,57,23,1009
20161013-02:30,57,23,1010
20161013-03:00,39,25,1009
20161013-03:30,47,26,1010
20161013-04:00,51,28,1010
20161013-04:30,48,29,1010
20161013-05:00,48,30,1010
20161013-05:30,40,32,1010
20161013-06:00,32,32,1008
20161013-06:30,43,32,1010
20161013-07:00,43,33,1009
20161013-07:30,41,33,1009
20161013-08:00,38,34,1008
20161013-08:30,38,34,1008
20161013-09:00,25,35,1006
20161013-09:30,34,35,1008
20161013-10:00,34,35,1007
20161013-10:30,32,35,1007
20161013-11:00,34,34,1007
20161013-11:30,36,34,1007
20161013-12:00,26,33,1006
20161013-12:30,38,32,1007
20161013-13:00,38,32,1008
20161013-15:00,63,24,1008
20161013-18:00,71,23,1009
20161013-21:00,76,22,1008
20161014-00:00,73,20,1008
20161014-02:00,68,21,1010
20161014-02:30,57,23,1010
20161014-03:00,57,23,1010
20161014-04:30,54,27,1011
20161014-05:00,45,30,1011
20161014-05:30,46,31,1011
20161014-06:00,33,32,1010
20161014-06:30,43,33,1010
20161014-07:00,43,33,1010
20161014-07:30,41,34,1009
20161014-08:00,41,34,1009
20161014-08:30,41,34,1008
20161014-09:00,30,35,1007
20161014-09:30,39,35,1008
20161014-10:00,36,35,1008
20161014-10:30,36,35,1008
20161014-11:00,36,35,1008
20161014-11:30,38,34,1008
20161014-12:00,34,32,1007
20161014-12:30,49,31,1009
20161014-15:00,66,25,1009
20161014-18:00,69,22,1010
20161014-21:00,74,20,1010
20161015-00:00,79,19,1010
20161015-02:00,83,19,1011
20161015-02:30,83,19,1011
20161015-03:00,56,22,1011
20161015-03:30,65,23,1012
20161015-04:00,54,26,1012
20161015-04:30,54,27,1012
20161015-05:00,51,28,1012
20161015-05:30,48,29,1012
20161015-06:00,36,31,1011
20161015-06:30,46,32,1012
20161015-07:00,46,32,1011
20161015-07:30,43,33,1011
20161015-08:00,41,33,1011
20161015-08:30,38,33,1010
20161015-09:00,68,23,1009
20161015-09:30,43,33,1009
20161015-10:00,41,33,1009
20161015-10:30,38,33,1009
20161015-11:00,43,32,1009
20161015-11:30,43,32,1009
20161015-12:00,38,31,1009
20161015-12:30,51,30,1010
20161015-13:00,55,29,1010
20161015-15:00,62,24,1011
20161015-18:00,70,23,1011
20161015-21:00,87,20,1010
20161016-00:00,83,19,1011
20161016-01:30,83,19,1012
20161016-02:00,83,19,1012
20161016-02:30,73,21,1013
20161016-03:00,55,23,1013
20161016-03:30,65,23,1013
20161016-04:00,61,24,1014
20161016-04:30,42,29,1014
20161016-05:00,45,30,1014
20161016-05:30,43,31,1014
20161016-06:00,33,32,1012
20161016-06:30,46,31,1013
20161016-07:00,41,33,1013
20161016-07:30,38,34,1012
20161016-08:00,38,34,1012
20161016-08:30,38,34,1012
20161016-09:00,25,34,1010
20161016-09:30,34,34,1011
20161016-10:00,34,34,1011
20161016-10:30,36,33,1010
20161016-11:00,36,33,1011
20161016-11:30,36,33,1011
20161016-12:00,28,32,1010
20161016-12:30,38,31,1011
20161016-13:00,51,29,1011
20161016-15:00,60,24,1011
20161016-18:00,72,22,1011
20161016-21:00,79,21,1010
20161017-00:00,73,20,1010
20161017-02:00,78,20,1012
20161017-02:30,73,21,1012
20161017-03:00,65,22,1012
20161017-03:30,69,23,1012
20161017-04:00,69,23,1012
20161017-04:30,51,29,1012
20161017-05:00,48,30,1013
20161017-05:30,48,30,1013
20161017-06:00,31,32,1011
20161017-06:30,40,32,1012
20161017-07:00,38,32,1011
20161017-07:30,38,32,1011
20161017-08:00,36,33,1011
20161017-08:30,34,34,1010
20161017-09:00,24,34,1008
20161017-09:30,34,34,1009
20161017-10:30,34,34,1009
20161017-11:00,34,34,1009
20161017-11:30,34,34,1009
20161017-12:00,34,31,1008
20161017-12:30,46,31,1009
20161017-13:00,45,29,1010
20161017-18:00,76,21,1010
20161017-21:00,79,20,1009
20161018-00:00,65,20,1009
20161018-02:00,83,19,1011
20161018-02:30,68,21,1011
20161018-03:00,60,22,1011
20161018-04:00,57,25,1012
20161018-04:30,45,28,1012
20161018-05:30,40,31,1012
20161018-06:00,32,32,1010
20161018-06:30,40,32,1011
20161018-07:00,40,32,1010
20161018-07:30,38,33,1010
20161018-08:00,36,33,1010
20161018-08:30,36,33,1009
20161018-09:00,25,33,1008
20161018-09:30,36,33,1008
20161018-10:00,34,34,1008
20161018-10:30,36,33,1008
20161018-11:00,38,33,1008
20161018-11:30,40,32,1008
20161018-12:00,34,31,1007
20161018-13:00,51,29,1008
20161018-15:00,69,24,1009
20161018-18:00,80,21,1009
20161018-21:00,80,20,1008
20161019-00:00,80,18,1008
20161019-02:00,78,20,1010
20161019-02:30,78,20,1010
20161019-03:00,58,22,1010
20161019-03:30,65,23,1011
20161019-04:00,54,25,1011
20161019-04:30,48,28,1011
20161019-05:00,45,30,1011
20161019-05:30,43,31,1011
20161019-06:00,30,32,1009
20161019-06:30,43,33,1010
20161019-07:00,41,33,1009
20161019-07:30,38,34,1009
20161019-08:00,38,34,1008
20161019-08:30,36,34,1008
20161019-09:00,25,35,1006
20161019-09:30,34,35,1007
20161019-10:00,34,34,1007
20161019-10:30,34,34,1007
20161019-11:00,38,33,1007
20161019-11:30,38,33,1007
20161019-12:00,33,32,1006
20161019-12:30,46,31,1007
20161019-13:00,51,29,1008
20161019-15:00,64,25,1008
20161019-18:00,78,22,1008
20161019-21:00,78,21,1007
20161020-00:00,74,20,1007
20161020-02:00,78,20,1009
20161020-02:30,68,21,1009
20161020-03:00,56,22,1009
20161020-03:30,61,24,1010
20161020-04:00,51,28,1010
20161020-04:30,48,29,1010
20161020-05:00,43,30,1010
20161020-05:30,43,30,1010
20161020-06:00,30,32,1008
20161020-06:30,40,32,1009
20161020-07:00,38,33,1008
20161020-07:30,38,33,1008
20161020-08:00,38,34,1007
20161020-08:30,38,34,1007
20161020-09:00,27,34,1005
20161020-09:30,36,34,1006
20161020-10:00,36,34,1006
20161020-10:30,36,34,1006
20161020-11:00,36,34,1006
20161020-11:30,36,34,1006
20161020-12:00,31,32,1004
20161020-12:30,43,31,1006
20161020-15:00,64,24,1006
20161020-18:00,72,22,1007
20161020-21:00,80,21,1007
20161021-00:00,55,21,1008
20161021-02:00,68,21,1009
20161021-02:30,64,22,1010
20161021-03:00,43,25,1009
20161021-03:30,54,25,1010
20161021-04:00,54,26,1010
20161021-04:30,48,29,1011
20161021-05:00,45,30,1011
20161021-05:30,43,31,1011
20161021-06:00,35,32,1009
20161021-06:30,46,32,1010
20161021-07:00,41,33,1010
20161021-09:00,29,35,1006
20161021-10:30,41,34,1007
20161021-11:00,41,34,1007
20161021-11:30,38,34,1007
20161021-12:00,36,32,1006
20161021-12:30,49,31,1008
20161021-13:00,55,30,1008
20161021-15:00,64,25,1008
20161021-18:00,79,22,1009
20161021-21:00,81,21,1008
20161022-00:00,62,21,1008
20161022-02:00,64,22,1010
20161022-02:30,64,22,1011
20161022-03:00,48,25,1010
20161022-03:30,54,26,1012
20161022-04:00,48,27,1012
20161022-04:30,54,28,1012
20161022-05:00,51,29,1011
20161022-05:30,48,30,1011
20161022-06:00,33,32,1010
20161022-06:30,46,32,1010
20161022-07:00,43,33,1010
20161022-07:30,43,33,1009
20161022-08:00,44,34,1009
20161022-08:30,44,34,1009
20161022-09:00,31,35,1009
20161022-09:30,41,34,1008
20161022-10:00,41,34,1008
20161022-10:30,41,34,1008
20161022-11:00,41,33,1008
20161022-11:30,41,33,1008
20161022-12:00,35,32,1007
20161022-12:30,46,31,1008
20161022-13:00,51,30,1008
20161022-15:00,64,25,1009
20161022-18:00,77,22,1010
20161022-21:00,81,21,1008
20161023-00:00,80,21,1009
20161023-02:00,78,21,1010
20161023-02:30,78,21,1011
20161023-03:00,59,23,1011
20161023-03:30,61,24,1012
20161023-04:00,61,25,1012
20161023-04:30,61,26,1012
20161023-05:00,58,27,1012
20161023-05:30,54,28,1011
20161023-06:00,42,30,1010
20161023-06:30,48,30,1010
20161023-07:00,49,31,1010
20161023-07:30,46,32,1009
20161023-08:00,46,32,1009
20161023-08:30,46,32,1008
20161023-09:00,31,33,1007
20161023-09:30,43,33,1008
20161023-10:00,43,33,1008
20161023-10:30,43,32,1008
20161023-11:00,48,30,1008
20161023-11:30,48,30,1008
20161023-12:00,38,30,1007
20161023-13:00,57,26,1008
20161023-15:00,66,23,1008
20161023-18:00,70,22,1008
20161023-21:00,75,20,1008
20161024-00:00,71,20,1008
20161024-02:00,69,22,1009
20161024-02:30,69,22,1010
20161024-03:00,57,23,1009
20161024-03:30,65,24,1010
20161024-04:00,65,24,1011
20161024-04:30,48,28,1011
20161024-05:00,48,28,1011
20161024-05:30,48,30,1011
20161024-06:00,39,30,1009
